street,arrondissement,from_url
Avenue Joseph-Bédier,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Avenue Léon-Bollée,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Avenue Pierre-de-Coubertin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Avenue Pierre-Mendès-France,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Avenue Stéphen-Pichon,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard Arago,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard Auguste-Blanqui,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard de l'Hôpital,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard de la Zone,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard de Port-Royal,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard du Général-d'Armée-Jean-Simon,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard du Général-de-Gaulle,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard Kellermann,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard Masséna,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard périphérique,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard Saint-Marcel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Boulevard Vincent-Auriol,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Cité de Port-Royal,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Cour du Liégat,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Esplanade Léo-Hamon,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Esplanade Pierre-Vidal-Naquet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Baudran,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Baudricourt,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Bourgoin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Clisson,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Damesme,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse de la Santé,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse du Crédit-Lyonnais,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse du Petit-Modèle,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Nationale,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Impasse Onfroy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Parvis Alan-Turing,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Barrault,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Boiton,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Bourgoin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Chanvin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage des Crayons,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage du Moulin-des-Prés,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage du Moulinet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Foubert,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage National,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Saint-Hippolyte,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Sigaud,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Trubert-Bellier,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Vallet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Vandrezanne,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passage Victor-Marchand,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Passerelle Simone-de-Beauvoir,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Albert-Londres,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place André-Masson,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place André-Trannoy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Augusta-Holmes,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Aurélie-Nemours,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Claude-Bourdet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Coluche,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place d'Italie,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de l'Abbé-Georges-Hénocque,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de l'Escadrille-Normandie-Niemen,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de la Bergère-d'Ivry,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de la Commune-de-Paris,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de Port-au-Prince,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de Rungis,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place de Vénétie,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place des 44-Enfants-d'Izieu,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place des Alpes,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place des Beaux-Sons,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place du Docteur-Navarre,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place du Docteur-Yersin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Farhat-Hached,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Henri-Langlois,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Hrant-Dink,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Jean-Delay,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Jean-Michel-Basquiat,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Jean-Vilar,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Jeanne-d'Arc,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Keith-Haring,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Louis-Armstrong,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Mazagran,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Nationale,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Paul-Ricœur,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Paul-Verlaine,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Pinel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Robert-Antelme,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Souham,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Place Valhubert,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Pont Charles-de-Gaulle,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Pont d'Austerlitz,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Pont de Bercy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Pont de Tolbiac,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Pont National,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Port d'Austerlitz,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Port de la Gare,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Port de Tolbiac,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Promenade Claude Lévi-Strauss,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Promenade Jules-Isaac,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Quai d'Austerlitz,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Quai d'Ivry,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Quai de la Gare,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Quai François-Mauriac,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Quai Panhard-et-Levassor,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Abel-Gance,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Abel-Hovelacque,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Ada-Lovelace,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Aimé-Morot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Albert,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Albert-Bayet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Albert-Einstein,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Albin-Haller,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Alfred-Fouillée,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Alice-Domon-et-Léonie-Duquet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Alphand,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Alphonse-Boudard,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue André-Pieyre-de-Mandiargues,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue André-Voguet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Annie-Girardot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Auguste-Lançon,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Auguste-Perret,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Augustin-Mouchot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Aumont,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Baptiste-Renard,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Barrault,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Baudoin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Baudricourt,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Bellier-Dedouvre,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Berbier-du-Mets,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Bobillot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Bourgon,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Boussingault,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Boutin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Brillat-Savarin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Broca,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Bruant,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Bruneseau,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Buot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Cacheux,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Caillaux,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Cantagrel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Charbonnel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Charcot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Charles-Bertheau,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Charles-Fourier,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Charles-Leroy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Charles-Moureu,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Choderlos-de-Laclos,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Chéreau,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Clisson,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Corvisart,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Coypel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Croulebarbe,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue d'Italie,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Dalloz,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Damesme,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Darmesteter,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Daviel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Bellièvre,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Campo-Formio,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Domrémy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Julienne,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de l'Amiral-Mouchez,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de l'Espérance,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de l'Industrie,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de l'Interne-Loeb,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Butte-aux-Cailles,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Colonie,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Croix-Jarry,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Fontaine-à-Mulard,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Glacière,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Maison-Blanche,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Pointe-d'Ivry,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Poterne-des-Peupliers,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Providence,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Reine-Blanche,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Santé,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de la Vistule,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Patay,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Pouy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Reims,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Richemont,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Rungis,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Sainte-Hélène,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Tolbiac,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue de Vimoutiers,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Cadets-de-la-France-Libre,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Cinq-Diamants,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Cordelières,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Deux-Avenues,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Frigos,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Frères-d'Astier-de-La-Vigerie,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Glycines,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Gobelins,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Grands-Moulins,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Hautes-Formes,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Iris,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Liserons,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Longues-Raies,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Malmaisons,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Marmousets,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Orchidées,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Peupliers,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Reculettes,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Tanneries,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Terres-au-Curé,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Volubilis,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue des Wallons,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Dieudonné-Costes,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Dieulafoy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Banquier,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Champ-de-l'Alouette,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Chevaleret,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Château-des-Rentiers,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Colonel-Dominé,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Conventionnel-Chiappe,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Dessous-des-Berges,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Disque,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Bourneville,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Charles-Richet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Landouzy,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Laurent,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Lecène,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Leray,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Lucas-Championnière,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Magnan,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Tuffier,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Docteur-Victor-Hutinel,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Javelot,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Jura,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Loiret,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Moulin-de-la-Pointe,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Moulin-des-Prés,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Moulinet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Professeur-Louis-Renault,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Père-Guérin,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Tage,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Tibre,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue du Val-de-Marne,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Duchefdelaville,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Duméril,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Dunois,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Dupuy-de-Lôme,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Edmond-Flamand,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Edmond-Gondinet,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Elsa-Morante,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Ernest-et-Henri-Rousselle,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Esquirol,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Eugène-Atget,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
Rue Eugène-Oudiné,13,https://fr.wikipedia.org/wiki/Liste_des_voies_du_13e_arrondissement_de_Paris
